Nivel,Fecha y hora,Origen,Id. del evento,Categoría de la tarea
Información,17/11/2024 13:15:49,Service Control Manager,7036,Ninguno,"El servicio LanmanWorkstation entró en estado ""en ejecución""."
Información,17/11/2024 13:15:49,Service Control Manager,7036,Ninguno,"El servicio Schedule entró en estado ""en ejecución""."
Información,17/11/2024 13:15:49,Service Control Manager,7036,Ninguno,"El servicio WinHttpAutoProxySvc entró en estado ""en ejecución""."
Información,17/11/2024 13:15:49,Service Control Manager,7036,Ninguno,"El servicio NlaSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:15:48,Service Control Manager,7036,Ninguno,"El servicio TimeBrokerSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:15:48,Service Control Manager,7036,Ninguno,"El servicio Dnscache entró en estado ""en ejecución""."
Información,17/11/2024 13:15:48,Service Control Manager,7036,Ninguno,"El servicio FontCache entró en estado ""en ejecución""."
Información,17/11/2024 13:15:48,Service Control Manager,7036,Ninguno,"El servicio ShellHWDetection entró en estado ""en ejecución""."
Información,17/11/2024 13:15:47,Service Control Manager,7036,Ninguno,"El servicio Dhcp entró en estado ""en ejecución""."
Información,17/11/2024 13:15:47,Service Control Manager,7036,Ninguno,"El servicio SENS entró en estado ""en ejecución""."
Información,17/11/2024 13:15:47,Microsoft-Windows-DHCPv6-Client,51046,Service State Event,Servicio de cliente DHCPv6 iniciado
Información,17/11/2024 13:15:47,Microsoft-Windows-Dhcp-Client,50036,Evento de estado de servicio,Servicio cliente DHCPv4 iniciado
Información,17/11/2024 13:15:47,Microsoft-Windows-Dhcp-Client,50103,Evento de estado de servicio,El cliente DHCPv4 registró una la notificación de apagado
Información,17/11/2024 13:15:47,Microsoft-Windows-Dhcp-Client,50036,Evento de estado de servicio,Servicio cliente DHCPv4 iniciado
Información,17/11/2024 13:15:46,Service Control Manager,7036,Ninguno,"El servicio EventSystem entró en estado ""en ejecución""."
Información,17/11/2024 13:15:46,Service Control Manager,7036,Ninguno,"El servicio ProfSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:15:46,Service Control Manager,7036,Ninguno,"El servicio gpsvc entró en estado ""en ejecución""."
Información,17/11/2024 13:15:46,Service Control Manager,7036,Ninguno,"El servicio Themes entró en estado ""en ejecución""."
Información,17/11/2024 13:15:46,Service Control Manager,7036,Ninguno,"El servicio nsi entró en estado ""en ejecución""."
Información,17/11/2024 13:15:46,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'bindflt' (10.0, ‎2051‎-‎03‎-‎04T04:45:47.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:15:46,Service Control Manager,7036,Ninguno,"El servicio EventLog entró en estado ""en ejecución""."
Información,17/11/2024 13:15:46,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'storqosflt' (10.0, ‎2051‎-‎09‎-‎21T13:40:20.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:15:46,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'CldFlt' (10.0, ‎2074‎-‎11‎-‎09T16:03:12.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:15:46,Microsoft-Windows-FilterManager,1,Ninguno,"Filtro de sistema de archivos 'CldFlt' (Versión 10.0, ‎2074‎-‎11‎-‎09T16:03:12.000000000Z) correctamente descargado."
Información,17/11/2024 13:15:46,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'CldFlt' (10.0, ‎2074‎-‎11‎-‎09T16:03:12.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:15:46,Service Control Manager,7036,Ninguno,"El servicio WPDBusEnum entró en estado ""en ejecución""."
Información,17/11/2024 13:15:46,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'luafv' (10.0, ‎2068‎-‎10‎-‎11T23:22:37.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:15:46,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'wcifs' (10.0, ‎2088‎-‎12‎-‎15T12:51:43.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:15:46,Service Control Manager,7036,Ninguno,"El servicio DsmSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:15:46,Microsoft-Windows-Kernel-General,16,Ninguno,El historial de accesos en el subárbol \SystemRoot\System32\Config\BBI se borró mediante la actualización de 1 claves y la creación de 1 páginas modificadas.
Información,17/11/2024 13:15:45,Service Control Manager,7036,Ninguno,"El servicio BrokerInfrastructure entró en estado ""en ejecución""."
Información,17/11/2024 13:15:44,Microsoft-Windows-Directory-Services-SAM,16977,Ninguno,"El dominio está configurado con las siguientes opciones de configuración relacionadas con la longitud mínima de la contraseña.

MinimumPasswordLength: 0

RelaxMinimumPasswordLengthLimits: 0

MinimumPasswordLengthAudit: -1

Para obtener más información, consulta https://go.microsoft.com/fwlink/?LinkId=2097191.
"
Información,17/11/2024 13:15:37,Service Control Manager,7036,Ninguno,"El servicio DispBrokerDesktopSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:15:31,Service Control Manager,7036,Ninguno,"El servicio CoreMessagingRegistrar entró en estado ""en ejecución""."
Información,17/11/2024 13:15:29,Service Control Manager,7036,Ninguno,"El servicio NetSetupSvc entró en estado ""en ejecución""."
Información,17/11/2024 13:15:28,Service Control Manager,7036,Ninguno,"El servicio DeviceInstall entró en estado ""en ejecución""."
Información,17/11/2024 13:15:28,Service Control Manager,7036,Ninguno,"El servicio SystemEventsBroker entró en estado ""en ejecución""."
Información,17/11/2024 13:15:28,Service Control Manager,7036,Ninguno,"El servicio sppsvc entró en estado ""en ejecución""."
Información,17/11/2024 13:15:26,Service Control Manager,7036,Ninguno,"El servicio LSM entró en estado ""en ejecución""."
Información,17/11/2024 13:15:25,Service Control Manager,7036,Ninguno,"El servicio RpcSs entró en estado ""en ejecución""."
Información,17/11/2024 13:15:24,Service Control Manager,7036,Ninguno,"El servicio DcomLaunch entró en estado ""en ejecución""."
Información,17/11/2024 13:15:24,Service Control Manager,7036,Ninguno,"El servicio RpcEptMapper entró en estado ""en ejecución""."
Información,17/11/2024 13:15:14,Service Control Manager,7036,Ninguno,"El servicio Power entró en estado ""en ejecución""."
Información,17/11/2024 13:15:14,Service Control Manager,7036,Ninguno,"El servicio PlugPlay entró en estado ""en ejecución""."
Información,17/11/2024 13:15:13,Microsoft-Windows-Directory-Services-SAM,16983,Ninguno,"El administrador de cuentas de seguridad está registrando eventos de resumen periódicos para clientes remotos que llaman un cambio de contraseña heredada o establecen métodos RPC. 

 Para más información, consulte https://go.microsoft.com/fwlink/?linkid=2150956.
"
Información,17/11/2024 13:15:13,Microsoft-Windows-Directory-Services-SAM,16977,Ninguno,"El dominio está configurado con las siguientes opciones de configuración relacionadas con la longitud mínima de la contraseña.

MinimumPasswordLength: 0

RelaxMinimumPasswordLengthLimits: 0

MinimumPasswordLengthAudit: -1

Para obtener más información, consulta https://go.microsoft.com/fwlink/?LinkId=2097191.
"
Información,17/11/2024 13:15:13,Microsoft-Windows-Directory-Services-SAM,16962,Ninguno,"Se están restringiendo las llamadas remotas a la base de datos SAM mediante el descriptor de seguridad predeterminado: O:SYG:SYD:(A;;RC;;;BA).
Para obtener más información, consulte http://go.microsoft.com/fwlink/?LinkId=787651."
Información,17/11/2024 13:15:08,Microsoft-Windows-Wininit,14,Ninguno,"Configuración de Credential Guard: 0x0, 0"
Información,17/11/2024 13:15:02,Microsoft-Windows-Kernel-General,24,(11),La información de zona horaria se actualizó con el motivo de salida 0. La diferencia de zona horaria actual es -60.
Información,17/11/2024 13:14:57,Microsoft-Windows-Kernel-Power,521,(220),Cambio de número de baterías
Información,17/11/2024 13:14:57,Microsoft-Windows-Kernel-Processor-Power,55,(47),"El procesador 1 en el grupo 0 expone las siguientes funciones de administración de energía:

Tipo de estado inactivo: Estados de inactividad (C) de ACPI (estados 1)

Tipo de estado de rendimiento: Ninguno
Frecuencia nominal (MHz): 1190
Porcentaje de rendimiento máximo: 100
Porcentaje de rendimiento mínimo: 100
Porcentaje de limitación mínimo: 100"
Información,17/11/2024 13:14:57,Microsoft-Windows-Kernel-Processor-Power,55,(47),"El procesador 0 en el grupo 0 expone las siguientes funciones de administración de energía:

Tipo de estado inactivo: Estados de inactividad (C) de ACPI (estados 1)

Tipo de estado de rendimiento: Ninguno
Frecuencia nominal (MHz): 1190
Porcentaje de rendimiento máximo: 100
Porcentaje de rendimiento mínimo: 100
Porcentaje de limitación mínimo: 100"
Información,17/11/2024 13:14:56,Microsoft-Windows-Kernel-Power,172,(203),Estado de conectividad en modo de espera: Disconnected. Motivo: NIC compliance
Información,17/11/2024 13:14:55,Microsoft-Windows-Ntfs,98,Ninguno,Volumen \\?\Volume{886d0df8-0000-0000-0000-100000000000} (\Device\HarddiskVolume1) es correcto. No se requiere ninguna acción.
Información,17/11/2024 13:14:55,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'npsvctrig' (10.0, ‎2015‎-‎04‎-‎02T11:42:38.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:14:54,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'FileCrypt' (10.0, ‎2088‎-‎05‎-‎24T07:57:52.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:14:47,Microsoft-Windows-Ntfs,98,Ninguno,Volumen C: (\Device\HarddiskVolume2) es correcto. No se requiere ninguna acción.
Información,17/11/2024 13:14:46,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'WdFilter' (10.0, ‎2044‎-‎02‎-‎10T20:09:52.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:14:46,Microsoft-Windows-FilterManager,6,Ninguno,"Filtro de sistema de archivos 'Wof' (10.0, ‎2008‎-‎09‎-‎17T19:19:58.000000000Z) correctamente cargado y registrado con el administrador de filtros."
Información,17/11/2024 13:14:45,Microsoft-Windows-HAL,16,Ninguno,Se ha inicializado el informe de errores IOMMU.
Información,17/11/2024 13:14:45,Microsoft-Windows-Kernel-General,20,(6),"Se ha actualizado la configuración del segundo intercalar. 
Motivo: Leap second data initialized from registry during boot
Segundos intercalares habilitados: true
Nuevo recuento de segundos intercalares: 0
Antiguo recuento de segundos intercalares: 0"
Información,17/11/2024 13:14:45,Microsoft-Windows-Kernel-Boot,32,(58),Bootmgr esperó la entrada del usuario durante 0 ms.
Información,17/11/2024 13:14:45,Microsoft-Windows-Kernel-Boot,18,(57),Existen 0x1 opciones de arranque en este sistema.
Información,17/11/2024 13:14:45,Microsoft-Windows-Kernel-Boot,27,(33),El tipo de arranque fue 0x0.
Información,17/11/2024 13:14:45,Microsoft-Windows-Kernel-Boot,25,(32),La directiva del menú de arranque fue 0x0.
Información,17/11/2024 13:14:45,Microsoft-Windows-Kernel-Boot,153,(62),La seguridad basada en virtualización (directivas: 0) es disabled.
Información,17/11/2024 13:14:45,Microsoft-Windows-Kernel-General,12,(1),El sistema operativo se inició a la hora del sistema ‎2024‎-‎11‎-‎17T12:14:45.500000000Z.
Información,17/11/2024 13:15:46,EventLog,6005,Ninguno,Se inició el servicio de Registro de eventos.
Información,17/11/2024 13:15:46,EventLog,6009,Ninguno,Microsoft (R) Windows (R) 10.00. 20348  Multiprocessor Free.
